@relation 'SEA step 2500 NR 0.1'

@attribute valueX numeric
@attribute valueY numeric
@attribute valueZ numeric
@attribute label {0,1}

@data
8.014337,7.244796,9.056517,1
4.30668,8.199212,1.982336,1
0.893333,7.271304,6.555882,1
5.178973,3.932627,1.970445,1
7.446876,7.054898,6.516152,1
7.076249,6.842796,0.201216,1
2.71976,4.704328,0.637626,1
0.975946,9.734668,8.347164,1
8.516917,0.59728,5.939906,1
8.420165,4.687621,3.160991,1
7.89727,7.482791,9.045679,1
2.557205,2.167269,6.742351,0
2.570253,3.154981,0.383679,0
2.686672,1.257539,6.731,0
8.84753,3.023977,5.040615,1
2.503433,4.769393,8.679675,1
6.724438,2.204597,7.479974,0
6.519492,1.225588,2.135871,1
6.503863,1.417299,3.6248,1
7.385386,1.35777,3.147158,0
4.28632,8.844496,1.006021,1
1.855506,3.871364,3.6574,0
6.576696,5.039183,0.968916,1
3.475774,1.532175,7.559847,0
0.284465,4.732267,0.949275,0
6.554853,3.262284,7.488936,1
0.358437,5.821348,1.046609,0
3.222024,1.767611,6.598744,0
2.492088,6.669999,4.083728,1
6.509785,5.801609,3.302449,1
7.382244,7.323618,4.155255,1
5.171367,5.178933,7.025778,1
2.547764,8.604461,5.256365,1
5.999897,3.307162,8.045189,0
6.240507,1.508573,1.60002,1
4.09084,2.798726,3.270572,0
7.200096,4.54808,5.411749,1
6.851921,3.107959,8.797385,1
3.251516,0.434996,5.861138,0
5.311356,7.546364,2.161144,1
9.833734,1.213367,9.564879,1
6.933226,5.035013,4.485746,1
0.881768,6.404802,5.507051,1
8.223879,7.146284,3.381976,1
5.846207,2.838958,8.882707,1
7.93777,8.717993,3.064262,1
6.396228,1.183388,5.28381,1
8.119417,0.517536,1.180658,1
6.958622,2.336783,4.040796,1
9.343894,4.049652,3.439659,1
3.308781,3.82916,0.775682,1
4.383778,9.622349,7.623812,1
3.300214,1.489405,8.271902,1
6.216183,2.84632,7.460467,1
6.856839,2.499223,8.253597,1
1.304129,0.916102,1.286232,0
4.855005,1.580593,0.414016,0
8.301353,3.592738,6.208626,1
5.741218,5.598003,4.301453,1
7.396638,5.650014,1.03669,0
2.529423,9.506157,0.865497,1
1.079337,3.477127,1.658516,0
2.847461,0.276576,3.566667,0
9.524111,4.042407,8.123167,1
2.131713,2.634549,6.673348,0
9.90867,8.45792,4.716364,1
5.750554,4.666477,5.362816,1
5.51979,8.580306,4.658537,0
6.637852,1.375229,6.774878,0
1.432273,8.953134,9.283971,1
9.020904,9.542219,5.143515,0
3.830818,6.976968,6.330271,1
0.422898,0.341287,9.475122,0
2.660154,3.809124,9.722703,0
5.169503,2.188587,5.450856,1
9.288383,1.820891,7.221606,1
5.503213,4.614922,6.07663,0
6.712533,6.659174,0.735224,1
5.652754,7.425243,1.683425,1
4.46423,5.206593,4.947933,1
4.091755,2.633749,7.918812,0
5.132656,7.935379,3.396713,1
7.365687,0.730359,0.281698,1
0.966411,3.209766,8.953096,0
1.331893,6.471311,3.889987,1
1.492226,1.738995,4.484194,0
5.113234,6.699346,6.559353,1
2.942245,0.263673,7.728738,0
8.712097,7.72041,6.652159,1
7.706563,3.808023,4.370404,1
6.832165,4.607525,3.555047,1
5.930368,0.072291,1.024922,0
6.688519,6.505112,7.192562,1
0.445022,3.449938,2.239616,0
5.483785,3.061032,7.306828,1
9.486656,0.638338,8.87155,1
8.417677,8.922392,2.784228,1
1.100496,3.881031,2.912456,0
1.803807,4.391783,2.72648,0
4.213188,8.232282,8.694739,1
7.991737,1.85166,6.82252,1
4.275136,4.407561,0.230871,1
2.826346,3.760337,4.287874,0
7.992394,5.482804,9.812446,1
1.115728,5.179504,4.0489,0
7.307201,9.970311,6.207201,1
1.858138,9.082944,2.060844,1
6.416166,8.842563,3.794011,1
6.651382,2.971551,7.521102,1
1.836024,4.380354,4.196901,0
8.758493,2.247272,7.844586,1
1.089668,2.409745,5.702895,0
2.500827,0.598592,6.176693,0
3.089954,4.418076,9.188737,1
3.380512,2.20792,8.928784,0
4.097416,0.917859,6.960368,1
7.927543,7.46257,5.862579,1
4.725277,5.223726,4.386552,1
8.88934,4.501781,8.861711,1
6.863883,7.884952,4.852989,1
7.118342,2.803828,8.014803,0
4.66804,7.173687,6.125157,1
2.409879,1.3356,3.889968,0
5.866104,8.297763,7.869347,1
4.287722,4.247947,8.223251,1
3.682043,8.333384,1.718452,1
0.826576,9.298626,5.383687,1
1.593946,1.115378,2.238393,0
2.846698,9.152556,1.495226,1
6.319929,3.388346,1.35475,1
7.371343,8.409469,4.79507,1
5.059309,3.908659,0.216225,1
3.90516,2.447338,3.680863,0
7.89091,3.997289,3.261886,1
6.85414,0.943486,1.337769,1
0.398474,6.998158,6.89174,1
8.223289,7.443935,0.879449,1
0.30113,6.638445,9.254442,0
7.258968,5.800166,9.191435,1
3.290234,1.230084,8.755102,0
9.699409,0.79322,9.690744,1
6.846531,5.902274,1.257679,0
9.2576,8.773531,6.842852,1
1.750809,0.672631,5.517017,0
0.227187,2.125905,7.323523,1
0.166536,0.779169,6.990687,0
3.04838,1.266222,5.034407,0
4.337862,6.267459,2.160614,0
9.562095,6.091827,8.972406,1
1.267124,9.301312,4.508635,1
1.201566,6.633043,4.230687,1
6.352054,7.910531,2.836022,1
6.461613,2.837632,2.775567,1
8.926851,0.440161,6.801384,0
1.431882,2.295593,3.147833,0
0.462253,2.633468,3.53869,0
7.449541,8.784734,3.381774,1
0.704461,2.277949,2.569993,0
4.214521,3.174965,7.14562,1
9.905598,7.399508,4.958127,1
3.177648,2.013847,2.718192,1
0.453916,3.820311,6.600903,1
8.475525,1.00688,0.828739,1
1.605858,6.784792,0.479795,1
7.028406,2.337183,1.662839,1
7.53593,5.890758,5.437042,1
8.385785,4.719716,9.635772,1
1.739308,7.508675,2.121766,1
0.703142,4.389488,3.213135,0
0.914181,9.447779,5.793719,1
6.34025,0.490162,6.666707,0
1.14727,9.099295,2.104933,1
9.393364,2.750298,6.343329,1
1.133616,4.959557,5.910591,0
0.493973,6.269344,5.87317,0
2.06603,7.925166,4.508137,0
2.553015,7.194077,6.906534,1
5.621876,4.11802,0.971859,1
4.781311,1.141438,9.291462,0
6.315457,1.810715,2.672182,0
6.908629,2.074713,5.461463,1
3.987598,8.991459,4.127707,1
4.379467,3.845175,7.251253,1
6.701563,8.298975,3.142563,1
3.703483,4.699955,5.506254,1
1.834111,8.807815,2.979982,1
2.571832,6.516736,9.082955,1
8.860624,4.063765,4.409076,1
6.377454,3.88458,0.543603,0
5.835098,0.299929,5.14348,0
1.21743,3.691581,3.815531,0
1.115806,9.47673,8.425884,1
6.628894,2.468292,8.72507,1
2.4955,1.568199,0.213195,0
5.73448,5.979542,3.608188,1
8.896316,3.99978,5.716417,1
8.869998,9.05763,3.857089,1
5.897118,0.161081,9.894645,0
7.163547,8.832349,7.133202,1
7.252575,0.862177,3.834164,0
6.409969,9.600854,0.630159,1
3.620528,2.643689,0.525344,0
4.870253,7.87303,7.178647,1
2.813132,3.510216,6.73102,0
1.218065,5.862326,8.775966,1
1.393409,5.937398,8.637622,1
0.905363,5.96925,3.46396,0
5.560935,4.992045,5.124198,1
4.505604,0.401179,1.123919,0
6.484502,4.10197,9.454454,1
4.537126,9.931218,7.035255,1
8.035595,5.670617,7.441416,1
0.282243,8.540587,4.781689,1
0.13742,8.96498,7.241489,1
9.883841,8.398201,4.725038,1
2.760095,4.523228,4.578542,1
2.38817,9.792457,6.323661,0
4.342167,5.045607,7.920475,0
5.399075,5.761088,5.170243,1
0.344084,6.729552,6.235273,1
0.762547,1.277013,2.046184,0
5.285716,4.345882,3.117546,1
5.908371,0.630979,3.538372,0
5.976218,9.590233,2.620902,1
5.531123,7.453867,1.232633,1
4.049876,8.004264,2.45871,1
8.525105,5.164884,0.856882,1
9.727991,3.348228,0.935898,1
0.052087,3.691951,4.921771,0
3.65819,9.502273,3.589737,1
2.696334,4.183603,9.910468,0
3.233729,0.968847,8.455308,0
9.353475,4.181426,0.054523,1
2.337526,9.593293,0.950091,1
8.058804,6.516119,7.629368,1
9.143059,0.503567,8.122779,1
2.106476,5.312477,2.394733,1
3.799518,9.745762,0.53168,1
7.522175,9.09883,2.266384,1
4.504673,8.093488,8.746097,1
4.735594,4.564911,3.96181,1
7.98975,9.632922,9.012905,1
8.823693,0.751509,2.618356,1
5.956675,4.993946,4.374168,1
8.805864,7.123451,7.860365,1
6.035763,9.869353,0.124321,1
8.265121,0.396143,2.947033,1
6.110509,3.7829,7.566396,1
5.023133,2.251161,8.187161,1
8.920725,5.629748,7.684213,0
4.829632,0.567932,3.836652,0
1.707056,8.482106,6.396575,0
4.976045,3.29387,2.302879,0
1.510373,6.041386,9.831105,1
8.05737,6.70012,2.936854,1
2.161449,6.396922,9.795333,1
5.089177,2.929797,1.254301,1
3.991007,4.222657,2.121715,1
4.598035,6.028336,8.449232,1
1.483754,5.567709,9.295799,1
2.367077,3.339903,4.838282,0
9.905336,4.030264,1.532028,1
0.345258,5.869376,0.436428,0
4.532941,3.316669,6.23062,1
5.40278,6.96845,9.451925,1
8.549809,4.217127,8.335316,1
2.732931,4.93039,7.177979,1
5.624186,8.622161,6.908876,1
0.292337,0.716079,7.292321,0
5.337601,5.071008,2.633125,1
7.374847,7.555312,7.73572,1
0.971175,7.390973,9.472736,1
5.233041,7.548376,5.610827,1
0.24795,1.816462,9.511816,0
4.859912,4.537908,9.706794,1
3.67123,0.334882,5.694923,0
8.389478,8.379609,2.126667,1
4.435487,3.098103,0.981427,1
4.582315,1.453889,6.381495,0
4.398114,2.543089,0.892546,0
8.504274,0.451909,2.156264,1
0.848068,4.765613,1.204957,0
5.903547,0.543494,7.4805,0
9.538634,1.394026,8.298314,1
7.636009,2.441273,4.539628,1
3.106048,9.982425,7.614187,1
5.769148,5.813197,5.818475,1
3.754148,8.706943,2.747824,1
5.656261,4.580744,2.637483,1
3.348016,9.230515,6.987851,1
6.911987,1.235743,0.718213,1
2.542048,8.818006,2.835402,1
6.815131,8.489299,2.840657,1
0.927902,4.289961,1.40038,0
9.778392,6.41251,1.978864,1
9.042616,0.518079,2.264016,1
1.432139,1.653148,3.37007,0
4.566902,5.072679,2.919729,1
5.057962,8.325719,1.390936,0
4.918633,9.589165,4.7639,1
7.682525,5.332762,2.276539,1
1.609622,9.690536,7.851828,0
4.220318,8.767513,7.758804,0
5.470404,5.063221,1.951742,1
9.699921,3.6868,3.899727,1
7.027033,4.196859,6.005051,1
4.879235,0.236751,0.026112,1
6.056534,9.47722,7.156533,1
9.446747,5.851201,4.991375,1
7.85552,7.155884,9.847193,0
0.610438,6.159583,0.765848,0
9.765499,2.331735,2.135453,1
7.007845,0.676951,3.822877,1
9.359462,5.967754,6.460664,1
5.216721,5.897856,5.81521,1
1.603002,0.117304,6.772037,0
4.481128,3.331879,9.630836,1
6.799808,7.386648,8.44293,1
7.07587,9.522969,4.705976,1
4.018937,7.068515,9.38726,1
9.97986,4.999648,2.79028,1
9.353591,6.904416,7.633596,1
5.780308,5.555212,0.031144,1
5.281642,9.097754,0.580673,1
1.39902,9.851086,1.547164,1
0.290867,4.028314,2.134692,0
7.1482,8.221572,0.424343,0
7.34153,4.781784,5.303573,1
9.377007,0.614563,8.098341,1
7.878022,9.626208,6.338328,0
4.875761,7.073667,5.429373,1
1.267151,2.881447,9.814199,0
5.347117,4.352027,8.673317,1
7.483198,7.985472,1.2949,1
4.356408,1.105127,7.265555,0
7.552309,8.004967,0.069439,1
9.497761,5.167217,5.917148,1
6.165162,7.395741,8.520256,1
4.805658,9.244813,6.558387,0
5.766258,2.491084,7.919522,1
4.123608,9.977373,0.394335,1
7.223301,1.927241,7.320116,1
9.648012,6.920813,8.328981,1
7.027693,3.853474,0.003072,1
4.391695,5.671719,7.142549,1
2.931168,6.297167,4.705855,1
4.44817,3.592101,8.060565,1
9.003292,6.916516,8.103064,1
5.261893,5.490036,6.507478,1
5.373686,6.856777,1.291179,1
3.783501,2.759808,4.178121,0
7.622577,9.396853,5.391478,1
6.80104,5.018894,6.90735,1
7.115907,5.819317,0.680071,1
7.867505,9.216709,3.368561,1
1.581777,2.692343,9.814034,0
9.651812,0.767242,2.888139,1
1.180787,3.596335,6.484223,1
2.110687,6.372961,0.696721,1
9.982159,6.80016,6.667005,1
9.283145,7.531256,7.837831,1
6.169563,6.108751,0.288071,1
7.87919,0.406291,5.648349,1
3.144195,3.984734,7.822874,1
6.795974,2.667977,1.358892,1
7.409402,2.573118,0.19837,1
2.381866,2.399888,6.884044,0
3.835741,5.774216,2.161099,0
8.374206,1.874481,5.094454,1
4.034637,9.894395,8.184074,1
5.612488,7.003171,1.574145,1
2.388253,0.422434,6.347515,0
4.860591,4.334468,6.592919,1
9.24712,7.932839,9.366791,1
5.704375,5.963933,2.513331,1
0.152993,2.437299,6.548883,0
0.337933,8.14374,3.436088,1
0.933431,3.927913,3.865635,0
2.704511,7.911743,2.738775,1
5.831871,3.639865,3.251657,1
9.455205,5.044762,5.533421,1
8.029126,7.457626,5.892875,1
5.938558,2.665776,2.954091,1
9.194659,6.193927,7.678722,1
3.765191,2.192442,0.14302,0
8.587727,2.954306,6.565886,1
4.318241,9.637535,0.544911,1
6.677604,1.724588,0.043376,1
2.259055,7.748255,0.299882,1
8.08763,5.532866,5.602833,1
8.010435,3.649744,8.16731,1
5.449144,6.657608,5.526609,1
6.264995,4.439946,2.999919,1
3.26334,4.921733,2.816834,0
0.816694,5.387463,4.197889,0
9.406826,8.470766,7.579982,0
8.860651,0.691508,1.189493,1
3.204308,0.347445,9.235691,0
2.166375,6.830449,7.002268,1
4.754928,7.090451,4.702322,1
7.986693,6.927395,5.38677,1
6.017599,6.279848,8.751771,1
1.039846,2.409289,9.968765,0
6.357002,2.986661,0.995737,1
5.327049,5.373757,1.269561,1
9.492098,3.037926,8.989597,1
1.599756,7.828419,5.587383,1
4.275587,8.946572,7.760425,1
3.304478,1.317656,5.585013,0
3.540403,8.812598,2.693088,1
6.564389,1.725329,0.272577,1
3.19946,6.674444,7.518437,1
3.237733,5.495675,6.294119,1
5.774418,6.503709,9.391656,1
0.368042,3.262452,8.590223,0
1.567934,0.56475,7.0507,0
1.061916,4.84547,4.472361,0
3.208609,7.140767,6.123771,1
4.395681,9.758482,6.811951,1
1.522196,9.052517,8.847195,1
2.629644,8.749201,2.335728,0
5.163102,8.196496,8.03252,0
2.960566,3.389927,2.460066,0
9.274592,0.480442,6.830923,1
8.289097,2.964101,2.021924,1
4.447497,4.899084,5.336175,0
1.817205,1.996546,2.008255,0
6.002079,9.325963,0.350532,1
4.580715,1.691286,8.793215,0
9.455207,7.293547,0.129946,1
8.040973,5.05936,0.556122,1
7.34707,3.700414,9.121981,1
8.198894,4.325884,9.162553,1
7.6866,8.587629,0.212028,1
2.716293,5.231008,7.194889,1
1.40526,8.020466,3.455033,1
4.904399,3.025159,6.007467,1
9.853474,8.626632,3.703677,1
3.600719,5.261295,2.225797,1
1.20658,4.637113,5.356065,0
7.70164,5.655403,8.362403,1
8.19922,2.935353,3.308986,1
4.379667,4.094472,5.637867,1
2.425759,6.826774,4.644444,1
8.446141,7.617965,4.965337,1
4.652285,9.145306,3.541477,1
1.232264,3.569318,3.17598,0
0.546476,3.550893,3.083869,0
5.644413,4.051216,6.015736,1
2.974023,6.924501,4.200886,1
3.456153,1.870776,3.29332,0
7.948069,8.176388,6.822275,1
2.415657,3.175478,5.0735,0
9.543555,6.377797,9.962071,1
9.026042,9.254393,6.581415,1
7.603846,7.254778,1.280822,1
3.285391,7.286719,6.608841,1
3.003223,9.545325,5.797926,1
2.865213,0.249027,1.478081,0
3.627128,2.748808,2.840647,0
3.726346,0.374622,1.632176,0
2.409908,2.245884,0.350306,0
5.836932,6.203596,4.57987,1
1.481192,5.442568,4.706122,0
3.916447,1.650143,4.93168,0
0.293784,3.696617,2.140167,0
7.816539,0.200299,5.841021,1
2.575002,3.102919,4.13661,0
5.767673,5.940783,0.581893,1
1.639575,5.655234,8.579622,1
2.074053,6.586203,1.105337,1
2.715397,1.551876,7.04002,0
3.908682,6.323714,7.639337,1
6.054072,5.72028,9.417915,1
4.716583,0.435354,9.093487,0
6.465036,8.357001,2.276163,1
0.196013,9.732947,4.906108,1
7.079965,7.516177,7.069955,1
3.580925,7.352406,4.571485,1
8.443413,6.550198,3.840468,1
2.139853,1.290225,0.506186,0
9.372615,4.769772,5.962652,1
5.571826,3.877531,3.351442,1
1.391218,4.509534,6.59716,0
0.739173,3.399408,4.689052,1
5.17759,1.398209,2.379937,1
2.106456,7.759341,4.247635,1
1.790283,0.270245,5.2785,0
7.311661,6.537357,8.56575,1
8.504048,6.798555,4.893295,1
2.345436,3.198298,0.154844,0
7.364973,4.483227,3.136294,1
8.802839,0.916135,4.45556,1
3.756751,4.759788,0.829311,1
5.77627,8.767915,6.148411,1
0.37118,5.672492,6.99491,1
2.605796,2.681842,6.607272,0
7.449861,0.391061,6.199274,1
4.790584,0.525636,9.211573,1
4.267818,5.38677,4.688561,0
6.383309,2.727523,5.414709,1
1.11107,6.399919,2.272782,1
4.984903,8.549713,3.782255,1
9.989511,5.376894,9.341719,1
0.912025,6.172155,4.289949,1
0.104589,4.471601,4.834643,0
2.654979,4.139237,3.124507,0
1.450708,2.677079,8.232096,0
4.281198,7.423863,8.428908,1
4.441043,7.040205,9.844566,1
7.944888,0.504393,6.237424,1
9.768677,0.157619,0.886682,1
3.845456,0.673233,2.34141,0
8.502292,6.851127,8.308891,1
1.553094,3.832926,7.68232,0
0.945339,4.130466,8.166913,0
0.494483,2.009546,5.623451,0
2.242332,3.911275,3.621504,0
3.164958,8.527167,7.731545,1
1.456547,7.955948,2.584937,1
4.863101,4.076265,0.115753,1
0.048439,9.417566,0.673057,1
9.176429,7.052818,0.861424,1
4.930572,0.818043,1.571593,0
3.198499,3.321131,7.07319,0
5.108538,9.870247,9.246841,1
0.697989,2.650428,2.193443,0
7.393831,0.296502,1.871023,1
6.265527,1.499318,8.672921,1
2.409135,8.677593,1.320627,1
0.102822,6.639153,0.018656,0
1.950026,0.191371,6.182273,1
8.731531,8.577062,4.437939,1
3.645754,4.703451,1.654682,1
9.652789,2.155341,7.038284,1
3.738847,0.089331,4.553137,0
1.228689,6.175453,5.160533,1
3.659518,8.333201,8.463891,1
2.251495,5.86424,4.969049,1
5.106882,8.450958,5.125031,1
5.886037,9.715054,5.755883,1
1.937866,6.620443,8.695239,1
2.626083,5.17313,6.79479,1
2.504863,5.588734,7.617503,1
6.122571,1.412211,9.578463,1
2.206265,2.727377,7.775849,0
8.885611,4.074859,4.539559,1
9.211354,0.129813,1.151167,1
9.065095,1.912084,4.525981,1
1.286769,1.469994,7.572125,0
6.337679,7.484186,5.181438,1
7.516076,4.898127,7.635749,0
2.9937,0.155993,0.01202,0
0.575116,7.786265,2.953572,0
6.073036,8.528391,8.483796,1
1.637237,9.295481,7.768701,1
2.439462,2.763863,8.624996,0
8.696784,0.451799,5.294755,1
3.318229,1.074511,1.381171,0
1.61267,1.356979,7.972539,0
4.79848,2.611644,9.936645,1
2.663841,4.881076,1.593723,1
3.993553,3.533049,4.727155,1
6.626075,8.748442,2.649438,1
2.391571,4.291871,8.174979,0
9.845006,7.137767,4.270034,1
5.18792,5.232184,5.838122,1
7.822746,5.365886,8.141835,1
9.586798,6.099345,4.948836,1
6.147908,8.776574,8.28991,1
9.823829,4.881828,6.341669,1
0.431844,0.111825,5.029186,0
7.575156,5.519812,9.748716,1
1.093545,6.381215,0.438091,1
1.138315,4.119411,5.266373,1
1.036367,6.912913,6.825369,1
9.443437,5.873486,5.537156,1
3.015332,2.760603,0.861208,0
3.379296,7.295893,1.719303,1
6.077899,0.044816,6.494432,0
2.928465,4.277676,5.129506,1
8.109838,7.264081,3.734771,1
0.753299,6.764704,3.130478,1
0.373917,0.800781,6.929216,1
2.191089,8.652104,9.838358,1
7.328318,0.998774,6.366765,1
6.798677,2.585045,6.331176,1
1.566915,1.010714,6.911431,0
6.026622,6.143901,6.444641,1
0.753452,5.113646,7.171957,0
3.430278,4.828799,2.728654,1
8.29224,1.273567,0.095387,1
3.133218,1.014762,2.401267,0
5.055409,4.583133,9.001472,1
5.660242,7.200998,6.939885,0
1.387426,5.844162,9.244529,1
2.936977,2.890902,2.474458,1
8.152466,6.6774,0.74602,1
4.986659,0.021455,0.587872,0
9.591013,1.478143,1.439467,1
1.328953,8.659287,7.120702,1
4.100143,8.141038,3.878677,1
5.663092,7.957495,6.274063,0
8.80288,2.61465,2.007098,0
4.253923,1.494548,3.147393,0
0.743199,5.457207,8.103716,0
3.668063,1.273852,5.959512,0
9.146282,5.21138,3.392777,1
0.679821,5.210727,6.729711,0
6.252267,2.025609,5.519258,1
8.819488,5.038054,8.649347,1
1.624568,3.741531,9.856588,0
6.251913,1.232409,1.980648,1
5.146894,3.499072,2.543617,1
9.668462,4.904059,5.31164,1
2.832711,2.990206,5.96005,1
3.331686,6.888506,1.203229,1
6.460497,6.902765,4.143752,1
4.908353,8.582408,0.211664,1
4.448866,8.915066,5.429335,1
1.553489,4.727245,3.196714,0
3.515725,3.81535,0.924432,0
9.943889,1.661042,1.885358,1
8.207911,1.618901,8.758624,0
4.79215,8.262132,6.559476,1
8.642425,9.456931,6.285875,1
1.845427,2.805696,6.033557,0
6.945312,2.43123,8.019089,1
9.098824,9.579286,4.364718,1
7.11844,7.714802,1.699897,1
5.681839,5.763424,6.15564,1
2.487118,6.609869,4.261145,1
4.097848,1.203892,2.29248,0
6.355036,0.215269,3.032797,0
7.22152,3.360765,5.627469,1
5.928358,3.880888,5.20942,1
6.951872,2.629464,7.118279,1
1.235295,5.460294,1.681448,0
9.108405,6.011492,3.155911,1
3.484902,2.010419,7.937022,0
4.765267,7.70738,0.690822,0
8.105107,5.409362,0.534548,0
1.494353,7.989944,9.120678,1
9.579441,2.322914,7.506518,1
4.034976,1.027396,1.028927,0
9.570909,1.550458,0.677185,1
8.878867,3.865595,0.802442,1
5.227664,6.249434,0.932819,0
3.799741,4.161373,0.568279,1
9.946957,5.526082,1.694389,1
7.225258,3.826336,1.947094,1
4.449877,3.333248,7.915599,1
8.560975,6.770548,2.915743,1
3.670283,5.603221,7.169225,1
4.869093,7.352355,3.080388,1
2.789142,4.888469,8.644514,1
6.211842,2.676218,9.536423,1
9.917021,9.58858,4.84066,1
8.746684,9.94819,2.097979,1
5.054876,0.488813,3.068037,0
9.197293,0.931356,1.367788,1
0.889711,9.311675,2.81181,1
0.802262,8.059577,9.537763,1
8.003567,5.680244,7.928615,1
1.21595,0.013726,7.896612,0
3.950927,6.230424,6.20264,1
0.946853,8.015196,0.035618,1
6.639379,9.046066,8.037782,0
7.239939,5.774829,8.540048,1
1.35055,8.220001,2.05896,1
6.559701,8.984751,4.796565,1
9.437131,4.091551,5.999501,1
9.377147,5.880815,1.160235,1
0.896041,8.949613,5.511365,1
0.531854,7.494419,0.283028,1
4.837217,3.139993,2.19762,1
0.140061,7.454098,9.585699,1
7.927527,5.111321,4.812099,1
1.559933,0.634508,1.244545,0
0.465556,8.407319,2.682742,1
3.869506,4.129872,5.346134,1
6.493837,0.499168,8.814681,0
9.282526,8.739171,2.407695,1
5.828537,0.918714,4.825557,0
3.917346,5.949937,3.857354,1
1.377391,9.070127,2.298678,1
8.091148,1.951108,2.969792,1
0.940704,5.237547,3.148025,0
6.819027,7.348992,6.520432,1
6.177234,8.420414,5.448953,1
6.217749,6.17796,0.385939,1
6.229941,8.476688,1.961802,1
5.090859,7.245446,4.91482,0
8.172249,1.725123,0.605272,1
3.604779,2.394921,0.706978,0
0.264584,4.992669,7.750527,0
9.70457,6.090325,7.69485,1
5.313891,0.344483,4.674104,0
9.176161,3.370178,4.470816,1
0.53244,1.806768,0.521339,0
9.188511,0.928352,4.416576,1
7.627678,2.146523,2.843738,1
1.481195,4.304434,0.936618,1
3.694378,9.912149,9.193138,1
8.996764,8.06354,4.488821,1
8.871524,6.228898,0.207583,1
1.388106,6.487496,8.338674,1
6.698091,4.810355,1.579655,1
2.000059,0.963905,7.995934,1
0.738713,9.818003,9.093441,0
1.558659,7.925082,5.652154,1
2.318656,1.268274,0.536714,0
1.820567,5.954007,2.16049,1
1.922365,0.052588,4.776203,0
2.465336,5.102441,7.446197,1
2.560702,2.82889,8.790243,0
8.228472,3.4756,4.727966,1
7.621154,9.746819,0.361759,1
4.643426,7.021698,9.000356,1
1.203978,2.137487,1.685692,1
9.22455,0.783124,6.351019,1
4.445217,7.812321,2.512422,1
4.160235,3.306774,2.598012,1
7.004243,8.91387,3.608156,1
1.544267,2.824349,0.50735,0
3.235342,5.713681,1.056764,1
5.96244,8.642802,2.027107,1
5.910231,1.829812,5.700646,1
9.304471,8.357336,2.089607,1
6.135741,8.000461,3.843409,1
9.334926,4.181236,4.596706,1
4.652453,3.111131,6.708786,1
5.61474,2.686948,3.036464,0
1.642167,2.975841,1.223169,0
7.800427,4.601021,3.892924,1
0.866527,6.552804,2.359328,1
4.619344,6.175378,8.445855,1
0.091356,9.993126,2.924677,1
3.269079,9.202512,0.04486,1
5.385707,8.49992,7.337882,1
1.557629,7.65903,3.79984,1
5.763585,3.35304,8.571674,1
1.582711,4.032335,3.907632,0
9.782088,2.93059,4.056061,1
8.294024,2.280898,8.938087,1
8.482545,4.150941,2.008962,1
9.078265,9.988304,6.8028,0
3.79804,2.342549,5.851934,0
1.774139,1.606068,9.315907,0
6.103679,6.336623,4.533226,0
5.856612,6.211943,5.893999,1
8.361545,4.051024,6.258803,1
7.805309,4.276202,7.126295,1
2.683146,7.874489,4.447017,1
1.34444,5.424232,3.634685,0
1.8347,8.701575,7.783531,1
3.821224,9.671235,6.622561,1
8.092571,4.978009,2.058234,0
2.914293,8.401279,8.198055,1
1.236209,3.770497,7.718056,1
6.406879,2.053506,4.292324,1
6.027334,8.419466,9.581249,1
9.190105,5.9457,7.565847,1
5.826647,5.380573,6.463341,1
7.039653,1.121604,2.852093,0
3.451778,2.671213,8.930948,0
4.07868,7.796199,5.000764,1
3.025297,0.200294,7.88679,0
9.832206,6.197188,0.895493,1
8.213946,3.581408,7.920435,1
4.216404,5.882849,7.540475,1
8.932026,2.637382,2.183718,1
6.982009,2.177508,5.2074,1
2.21455,1.748935,5.087715,0
5.887878,5.844177,2.937381,1
1.782687,9.895415,4.992308,1
0.692957,2.270323,0.869581,0
8.90783,3.939236,1.517376,0
8.667651,2.620638,4.202411,1
5.297918,4.296467,9.188235,0
2.505619,2.911894,4.322862,0
9.054904,5.516465,3.990316,1
1.344762,9.131699,2.492826,1
3.777055,8.447543,1.31187,1
0.382583,7.846137,1.927993,1
0.797865,8.830985,3.679358,1
0.362647,2.280894,2.958884,0
6.883662,6.504885,3.542665,1
0.828143,9.886536,8.792621,1
7.150287,2.299148,8.53062,1
3.539069,7.326526,6.479351,1
1.441201,1.398814,7.597167,0
1.170318,8.500042,9.202688,1
8.796282,8.894597,8.477866,1
7.646373,4.519722,9.612029,1
9.884278,0.920393,3.280803,1
9.75056,9.681984,0.083027,1
1.628997,2.698523,5.578514,0
9.183717,8.144073,9.819941,1
6.729091,0.809876,9.142114,1
7.411154,8.543206,3.239743,0
0.702908,8.317743,0.321765,1
5.784358,3.846564,4.819881,1
1.425218,7.382713,4.251138,1
3.860303,7.719139,8.797106,1
3.163437,9.214702,2.175157,0
5.780462,8.014338,0.14064,1
7.939073,4.781902,5.066311,1
1.440399,6.102045,0.573549,1
4.144524,0.092088,6.876689,0
9.796911,8.449089,2.202862,1
9.701424,6.531649,0.736336,1
9.937648,2.378299,2.018361,1
9.489716,8.983974,7.514608,1
2.845487,3.462802,3.869008,0
6.55918,6.511282,2.056632,1
2.880208,6.032559,0.954109,1
9.093118,8.559244,7.951329,1
9.371585,4.189798,2.451252,1
