@relation 'RTG_non drift generators.RandomTreeGenerator -r 0 -i 0'

@attribute nominal1 {value1,value2,value3,value4,value5}
@attribute nominal2 {value1,value2,value3,value4,value5}
@attribute nominal3 {value1,value2,value3,value4,value5}
@attribute nominal4 {value1,value2,value3,value4,value5}
@attribute nominal5 {value1,value2,value3,value4,value5}
@attribute numeric1 numeric
@attribute numeric2 numeric
@attribute numeric3 numeric
@attribute numeric4 numeric
@attribute numeric5 numeric
@attribute class {class1,class2}

@data
value2,value1,value4,value3,value5,0.5007047283852574,0.6129395434139682,0.885974077390304,0.7061492448115267,0.23903054818992242,class2
value4,value4,value1,value2,value4,0.362658893728375,0.1449998613192277,0.955480734748553,0.34178696252630303,0.141110722362901,class2
value3,value4,value2,value5,value4,0.42456599126641037,0.29008514328851065,0.8671192119335257,0.889497693725627,0.6884463588126855,class2
value4,value3,value5,value1,value1,0.6485782828332542,0.6951911681075049,0.4380713159134235,0.5197654369557667,0.021220709328708676,class2
value2,value2,value2,value3,value1,0.8967048612979189,0.9708909320461409,0.6456154513262382,0.7075168772936928,0.4291331623944139,class2
value2,value5,value1,value2,value2,0.6274337111073891,0.2429019467215413,0.19699994403796828,0.20283910536247152,0.43304345926400456,class1
value4,value1,value4,value1,value4,0.33240015585010463,0.8150515990270218,0.9305904957407868,0.3184501956262926,0.1601311306258505,class2
value1,value3,value4,value5,value3,0.3539274670977831,0.6269952363355107,0.4295964275973708,0.8294340268728438,0.3049787271717175,class2
value4,value1,value4,value2,value5,0.06074819141624921,0.8096849500237819,0.6718079606015569,0.8715224478778251,0.37998601062447634,class1
value2,value3,value1,value1,value4,0.008993988019815213,0.04055616813801555,0.38561305185410377,0.8554359471398401,0.7730721599392777,class2
value4,value2,value3,value2,value4,0.10518307843054209,0.2407687449866156,0.3027065371366222,0.6160815283901321,0.17694014849477235,class2
value4,value1,value1,value5,value2,0.5286594926667124,0.11266831693133794,0.2579418019883801,0.21494608586858177,0.025216661295291987,class2
value1,value5,value5,value2,value4,0.8560518495202285,0.24336517456904305,0.60730595218951,0.015844182262859774,0.36169448254055947,class2
value5,value1,value2,value4,value5,0.021532566808511233,0.933288153565058,0.5576729256012792,0.7838486948374279,0.9467370241169651,class1
value3,value5,value3,value5,value1,0.37188553705957506,0.9552907819640116,0.20724442544797717,0.35424855144150214,0.4866912792507636,class2
value5,value1,value5,value4,value5,0.8819329095500106,0.714620650895241,0.44399523034491806,0.5634363363854967,0.3913731319574415,class1
value2,value1,value2,value4,value4,0.46481333752144627,0.26690692293744556,0.02838838338105787,0.027255347579106748,0.9451826250013334,class2
value5,value1,value2,value1,value5,0.20647858588038015,0.16972803971933392,0.1791732851406046,0.30973606942760534,0.248266375093946,class1
value4,value2,value2,value1,value4,0.6280150680060756,0.7708995799008576,0.27975346753507613,0.6500440393761439,0.9140276432524861,class2
value2,value3,value1,value4,value3,0.3573431776759143,0.9722632202955871,0.21815416208339433,0.0876026506793639,0.5676866282265776,class1
value2,value3,value4,value4,value5,0.996335306083851,0.41853279124449483,0.5410618748700946,0.9086505329787002,0.2588585549822099,class1
value4,value5,value4,value2,value3,0.28882803579214755,0.0837990610339342,0.5844744900646299,0.6891439013144992,0.7052424953650137,class1
value1,value2,value1,value2,value1,0.19748443561084328,0.1729400856294271,0.9739168401265746,0.3948351675748353,0.6634356981980261,class2
value3,value3,value1,value4,value2,0.13920977272150514,0.5659496578090819,0.2873143447116412,0.7899783551635088,0.10143502056451792,class2
value5,value1,value4,value3,value3,0.05156210422008978,0.6230498876818898,0.3938582236223723,0.3942818883300281,0.11841684940682562,class1
value2,value5,value4,value2,value4,0.5054468312410697,0.3527198901733467,0.2108914312624689,0.40025761249827674,0.6282806342422779,class2
value1,value5,value5,value5,value1,0.8274155518223181,0.9349816522050904,0.5697893603375641,0.5773211510586018,0.028106393723031142,class2
value4,value1,value3,value3,value5,0.15259830367660365,0.2525710664039762,0.7749310648109101,0.6339341017117922,0.004324877095812862,class1
value4,value4,value1,value1,value3,0.5916592458386156,0.1533994158748042,0.7206314759245578,0.85750142635318,0.7795019011712117,class1
value4,value4,value5,value4,value3,0.14186555790076516,0.10365545603390769,0.44997508074386605,0.6392248970276561,0.13694777174696549,class1
value3,value5,value4,value3,value1,0.6447296647155218,0.9884331174338821,0.14514422220364853,0.885274255156028,0.13295785849124886,class2
value5,value4,value4,value5,value1,0.04077196804363781,0.6194235986302589,0.07680030441614916,0.07802636977580801,0.8711381543204,class1
value4,value2,value3,value4,value1,0.19676569002233446,0.746612550469844,0.36932323034578973,0.6673777973750673,0.5339974083584408,class2
value2,value1,value3,value5,value2,0.797227281671693,0.26735314255166254,0.1839284541565679,0.9171790424172753,0.35354196652870906,class1
value3,value1,value5,value1,value5,0.013742678084942006,0.06435152029335123,0.7870583184643257,0.6371167093911438,0.5344169372134958,class1
value2,value4,value1,value2,value4,0.46090303310041825,0.9698030423878069,0.4885088583848093,0.5756713960777601,0.8097178772723687,class2
value3,value5,value5,value5,value4,0.39837334572194305,0.7798154616213638,0.35588981304348744,0.9458470489169806,0.8236234283877347,class2
value5,value4,value5,value1,value5,0.4926809700848145,0.9327727768587292,0.9386223629457443,0.6149904931419369,0.4119686558940221,class2
value4,value4,value4,value3,value3,0.23608754076261207,0.23081002138334628,0.31189778557696235,0.19382509235529188,0.23674336998662726,class2
value1,value2,value4,value1,value5,0.18867424466990923,0.36904069552421837,0.6272068422133003,0.9138407774462476,0.08236906704947056,class2
value4,value2,value5,value4,value3,0.9368520001730521,0.30279990691429715,0.15901141114498007,0.8521712126898859,0.22247359635815522,class2
value4,value1,value3,value3,value1,0.4124513793804514,0.5034900292436392,0.23206559300531104,0.6425162891412368,0.9218591289932271,class1
value3,value5,value4,value3,value2,0.8884766623972198,0.867742217177572,0.204007815201375,0.31138052210932565,0.10637574912608705,class1
value2,value2,value2,value3,value3,0.42287096043107697,0.6341993954605931,0.42660230514235375,0.6564921886645184,0.08502811252978115,class2
value4,value3,value3,value5,value2,0.6057311923194713,0.6213232996062403,0.3027434135901441,0.5773903587687209,0.6456529468277491,class1
value2,value1,value2,value3,value3,0.08175870450710654,0.27753440696382703,0.34475524247993306,0.12733386989861317,0.4772223995679127,class1
value5,value2,value2,value3,value2,0.7448222470633213,0.0489492614216569,0.48701558457183436,0.5010115906840278,0.39796054358033306,class2
value2,value4,value5,value3,value2,0.7120891733557431,0.7320949259607424,0.5378673845241839,0.31158667568532505,0.40324346397750055,class2
value1,value4,value2,value4,value3,0.4771359160410422,0.9994517407976067,0.2822150704324633,0.40351533058905076,0.6861938869197244,class2
value5,value1,value4,value5,value1,0.9512772875502402,0.1721955293872104,0.8987830788584517,0.6571468667138909,0.6701263561798954,class2
value5,value3,value5,value2,value4,0.7561521512160784,0.5436051755186574,0.9014491546808282,0.8150975451574429,0.5087438316900161,class2
value1,value1,value3,value4,value5,0.6390225343063399,0.09326529939212136,0.4503664382902379,0.2924975641695854,0.14112216117882026,class2
value1,value2,value1,value1,value4,0.29829120970337397,0.10401152198323294,0.8024928319013618,0.6901476054683,0.6382240054027926,class2
value2,value1,value4,value1,value2,0.28035721166049865,0.8709529600523098,0.36547268080849526,0.7751189450403024,0.6258613314661535,class2
value4,value5,value1,value1,value5,0.02807216463271911,0.37216413134710336,0.4074593261338164,0.626475007879862,0.4965887580862508,class2
value4,value2,value5,value5,value4,0.267072134968946,0.9854242754430703,0.35652397183189655,0.9799569684045248,0.9008119465680763,class1
value4,value4,value1,value1,value3,0.3566741706105544,0.7380471092222534,0.3128447670060107,0.9491280170095626,0.7115980365734893,class1
value5,value3,value5,value1,value4,0.5441072025070856,0.7796899377955085,0.783114393483855,0.6050835149126039,0.6263216142864307,class2
value2,value4,value4,value2,value1,0.43908089993284716,0.8284756838688572,0.47528330619293246,0.8330608358953003,0.9101298092327503,class2
value1,value4,value3,value4,value4,0.024757991956405934,0.5971260426154555,0.448376230249556,0.6908562003583665,0.7475665612069843,class2
value5,value5,value1,value1,value5,0.13999050993096862,0.6259457831023165,0.8272832079652687,0.1941882938638294,0.22192774154891182,class1
value2,value5,value3,value5,value1,0.2828464265344369,0.11424544140507875,0.4603728622638267,0.012527270592751716,0.039390159138730674,class2
value3,value4,value3,value2,value3,0.7660701556808495,0.24493816127725943,0.4165586429053425,0.5225834554953421,0.15096584336489283,class2
value5,value5,value1,value1,value2,0.24298088886565194,0.4360310640677755,0.8449065961727769,0.65354159213449,0.202614012508607,class1
value2,value4,value5,value4,value5,0.2848513605582038,0.9278111264791572,0.28621284891746845,0.18025524605818977,0.2995596663071244,class1
value3,value3,value5,value4,value4,0.8634460626314072,0.8935270534371197,0.46735809686239393,0.10796030198875184,0.6772520025934895,class2
value1,value4,value3,value2,value4,0.44244159557849694,0.2738321878450931,0.6789118647099182,0.8575900076695999,0.7151778066144778,class2
value3,value4,value5,value5,value4,0.7078459695424989,0.16836837319780196,0.02652853887357165,9.162094445596125E-4,0.9084228789945105,class2
value2,value5,value4,value4,value1,0.0923612791939118,0.416346478566921,0.10143588880135235,0.6332685218839625,0.41035295273561034,class1
value5,value5,value1,value4,value5,0.32464653165666324,0.9461044902241195,0.022248291522835695,0.114148396684845,0.31598676095627687,class2
value5,value1,value2,value4,value1,0.3704169698329107,0.6881125086211602,0.3410074481080354,0.7819352394674872,0.027061521953955614,class1
value1,value5,value1,value4,value5,0.008649096773932219,0.035882612850805184,0.4853145651537305,0.6947474889654864,0.6759217195833874,class2
value1,value5,value2,value1,value2,0.8767172348826877,0.9719263307344713,0.7652036873654501,0.007716207927692786,0.8382607305519686,class2
value3,value5,value4,value1,value3,0.6733704577560049,0.53956658244052,0.010674210798833794,0.2619514053819899,0.4195696270455156,class2
value5,value5,value2,value4,value2,0.2776652729545269,0.38081330914579936,0.25642958633575763,0.9591959016494898,0.19839201602988388,class2
value3,value1,value5,value3,value3,0.9797500464318627,0.44955554178807244,0.19790311020650353,0.35603085088939956,0.39003120081718035,class2
value3,value2,value3,value5,value3,0.5506482226769697,0.10103595476079485,0.33036936660109995,0.07154750841074875,0.22225693072043107,class2
value3,value3,value2,value3,value1,0.3240528759026555,0.3689569428663001,0.4186430476650762,0.9873193576767082,0.9174905484972231,class2
value3,value2,value1,value1,value5,0.669043313003517,0.4351277730335169,0.387727945126754,0.09280803557274064,0.422760815423011,class2
value1,value2,value2,value1,value2,0.41129583993319985,0.5383962865967655,0.5754595405193818,0.41289405148823,0.8796473590407389,class1
value4,value2,value4,value1,value3,0.6947593611133097,0.40457835483684035,0.37927648121455226,0.8170400518652263,0.354993005067611,class1
value1,value4,value5,value2,value4,0.012646277772811243,0.27319118009681487,0.30528774001095327,0.9823508128430817,0.027401535290029755,class2
value5,value3,value4,value4,value3,0.4311464490683581,0.5278204405968289,0.8164216339509937,0.7684812639446277,0.08190128991817669,class1
value2,value4,value1,value1,value3,0.363872759613603,0.13617324598896297,0.24650200777698106,0.30203895099450895,0.683979055344856,class1
value5,value3,value5,value1,value4,0.3216246665637944,0.39477846452154985,0.5994812011283708,0.926304225547797,0.1840006661256851,class2
value1,value5,value4,value4,value2,0.4526777137316379,0.7382582219747176,0.5237482045494609,0.736101380042266,0.730218583976563,class2
value5,value3,value5,value3,value5,0.038972404470762445,0.056961535999907054,0.914820274651354,0.1322690860074449,0.21916850369351037,class1
value4,value5,value1,value1,value3,0.714786227483904,0.5255574613164239,0.560587449407206,0.7316791463291558,0.4237724516410154,class1
value3,value1,value5,value2,value5,0.15421008939567005,0.3460414257427282,0.9397859106730263,0.6105053974517719,0.3639458276970372,class1
value1,value2,value2,value1,value1,0.26085455087466547,0.4668522740949983,0.9484666188647787,0.887799319522292,0.2795072237248927,class2
value2,value4,value5,value4,value1,0.2631614764782557,0.9004485741952268,0.90966473415038,0.8626062150341098,0.2785692580877439,class2
value2,value4,value3,value4,value4,0.00930497877127856,0.8810847868833209,0.162420468635599,0.08978670581965187,0.6402105676029672,class1
value3,value3,value5,value3,value1,0.37569393279792274,0.2639887660783985,0.3047767016205589,0.906047556874017,0.705420890225444,class2
value4,value5,value4,value3,value4,0.5894337819453882,0.6913788315434451,0.7634323426736839,0.7299155882344989,0.541214705497657,class2
value2,value2,value2,value2,value3,0.44022198780498145,0.623191892581251,0.9786666401429468,0.9110762866332106,0.8544206477297406,class1
value4,value4,value5,value2,value3,0.7312409819365049,0.7098150619333002,0.6474044668376767,0.864531099416422,0.8447879853331992,class1
value1,value4,value4,value3,value2,0.9671495661171962,0.8502360833577526,0.9938947756441433,0.9967454640416891,0.47645376525738015,class2
value5,value5,value4,value2,value5,0.3339544621900853,0.5484109750723254,0.9836377844467407,0.43665226007872504,0.5421983250718039,class2
value5,value3,value2,value3,value4,0.1384772875738921,0.8763509045007027,0.506258799021795,0.6334366565694595,0.31970586686192537,class2
value3,value2,value2,value1,value5,0.8579259066225912,0.17864323103429447,0.8633841136384421,0.6342726619412362,0.6507385893936997,class2
value3,value1,value3,value1,value3,0.283401739984269,0.04488585532114564,0.34519457294546174,0.37063960274657193,0.12110087758595278,class2
value4,value3,value3,value2,value1,0.40693075941844103,0.45689713544927735,0.9432737707491066,0.37224116059700474,0.18173201785453763,class2
value2,value4,value2,value4,value4,0.3051605803351993,0.14915682206983727,0.8258605020436304,0.07766371329441546,0.25771792799037074,class1
value3,value3,value2,value1,value1,0.06112546257601992,0.3338440349330455,0.2335901971491684,0.5294321829802122,0.1730186683975402,class2
value1,value1,value4,value2,value2,0.8875821009584058,0.3451681425959936,0.9068918361641897,0.38018327816526676,0.5583413295938277,class2
value1,value1,value4,value2,value5,0.09653385667325531,0.7108736131034292,0.9079490672821289,0.14224032936797448,0.0013244092591829792,class1
value4,value1,value2,value1,value5,0.32548532620795434,0.5295581324471386,0.818691552981054,0.0670321663723853,0.5032390494123091,class2
value1,value1,value5,value3,value3,0.36570707664750257,0.20242923921081235,0.8287206291786482,0.6119427498333927,0.003680126433757591,class2
value4,value2,value5,value4,value3,0.692774508089267,0.3625205214141374,0.6434931856535469,0.30602879277735584,0.666540407878006,class2
value4,value4,value5,value2,value1,0.9768509753298275,0.24312079576465373,0.22028216853597782,0.8009133836110087,0.3836947698860945,class2
value4,value1,value1,value2,value3,0.4573600153992726,0.6504675583314027,0.9839832380771766,0.15041949388274145,0.6822701705148512,class2
value2,value2,value5,value1,value1,0.11183162043077244,0.25395968097207433,0.26968844395743186,0.9506199563435935,0.5288367331835057,class2
value2,value2,value2,value5,value2,0.5753256677862085,0.7113843221669679,0.2590169768207854,0.31291292201451704,0.8059165612306862,class1
value2,value5,value1,value5,value4,0.7625667714886296,0.9940038922415066,0.7312810473043169,0.9017821404226988,0.7774500019407916,class1
value1,value3,value5,value5,value1,0.6547968169342901,0.09943626792030136,0.8870651735028365,0.6854200234337325,0.5335560487219646,class2
value5,value3,value4,value5,value3,0.9858315628758125,0.8801535690156894,0.776717074065704,0.18035816636939372,0.8603435123282946,class2
value3,value4,value2,value2,value5,0.11893740635490391,0.2752066597128964,0.36822602380913105,0.7009156902263806,0.6050149384439292,class2
value2,value2,value5,value3,value1,0.26231559655696546,0.45641621240978536,0.5135667416967736,0.3814407798250593,0.03258068379358203,class2
value2,value5,value5,value5,value4,0.17246257812888266,0.6661737771315042,0.30935200965238496,0.07812776349709938,0.09556915656734899,class1
value1,value4,value1,value3,value5,0.913399094090976,0.3994143100072911,0.3469245793548408,0.45414225324039936,0.3396540744114811,class2
value2,value5,value2,value1,value1,0.4209697407122882,0.6070567409589877,0.5079354828821734,0.8007443616273142,0.6678287516100729,class2
value3,value2,value5,value5,value4,0.5848188105989793,0.6119268197793875,0.6031575637094355,0.7754668792235272,0.7429178294553029,class2
value5,value2,value1,value1,value4,0.6010872759512189,0.41888159342376907,0.531191083986911,0.19163987682972583,0.37832563353956483,class1
value5,value4,value4,value5,value2,0.1417469704762433,0.6425829782049726,0.6149465505240205,0.16090337132822463,0.23485315266373363,class2
value5,value2,value4,value4,value1,0.7012548724901594,0.8667379645917248,0.5037479049302157,0.4261510647328165,0.13595278489206553,class2
value2,value3,value3,value3,value3,0.6904480377576363,0.6454338984320457,0.42752901220159134,0.07839417463506415,0.4816101959545853,class1
value4,value4,value1,value2,value3,0.15080730204914017,0.6206673008047505,0.2727140041236841,0.9278605179868727,0.22388300611200784,class2
value2,value1,value3,value1,value1,0.6924045906462603,0.7500014362774927,0.07500552323304033,0.867563060267907,0.6182134840561931,class2
value4,value1,value4,value1,value1,0.16732008473714588,0.4305346693224795,0.501791258875499,0.40298080263876424,0.0644202582079666,class2
value5,value2,value3,value3,value1,0.5051107574382802,0.9682220716107409,0.5991992776368864,0.9477311958935648,0.8878134414637927,class1
value5,value4,value2,value4,value1,0.34357980015417,0.41451520639138106,0.18148514333994936,0.11783360664664111,0.2404640599674538,class1
value3,value5,value2,value4,value1,0.03252916139984574,0.2804193604407882,0.08553035074695992,0.22539768159895568,0.3763060969073986,class2
value1,value3,value4,value3,value2,0.4357758321962253,0.5253732068046765,0.6583585975149635,0.7498923426912791,0.5994480626951579,class2
value4,value2,value1,value2,value1,0.16728696182434677,0.30657526320790973,0.38322853586267036,0.6073027029910214,0.9173245890824832,class2
value3,value2,value2,value1,value3,0.5475372787023919,0.3719498156758171,0.9054643653338735,0.8677696255814245,0.505091997395711,class2
value3,value3,value2,value3,value3,0.7011812691758933,0.768338520400817,0.17821689676146046,0.18118571751122903,0.18508331311263992,class2
value2,value2,value1,value2,value5,0.12466289007219145,0.8121788889743496,0.5303091297329564,0.23209947973712464,0.8493658519701068,class1
value4,value5,value1,value2,value3,0.6534715218448198,0.9611376261454149,0.6777099270695508,0.09201404024019721,0.9539173389332591,class2
value4,value5,value5,value1,value2,0.4709077344349193,0.8785536347127899,0.7265720502526102,0.003693574769072061,0.9350092412805052,class1
value5,value2,value5,value5,value5,0.32094126833939196,0.18388167880111062,0.3134355339311369,0.6714184589347744,0.0677117178563954,class2
value3,value1,value2,value2,value4,0.71205467991947,0.38392462636836766,0.2126039668089993,0.37252124650285356,0.8440667555205894,class2
value4,value2,value1,value5,value5,0.40989600527132164,0.019053951240029177,0.11938975283284792,0.6806252001267376,0.4355797480208832,class1
value1,value4,value3,value2,value1,0.30063567714528805,0.7401797285535207,0.18931555157236235,0.9491424578738545,0.07996205342295415,class2
value5,value3,value5,value4,value1,0.9294130092456026,0.36089454123067166,0.6961391293581067,0.01898096568844898,0.7543925009628759,class1
value3,value3,value1,value3,value1,0.7078456098445444,0.7470203758366546,0.17270412730395224,0.44485787763438145,0.9203074692837193,class2
value5,value1,value3,value5,value3,0.6437818596303683,0.9364367869471868,0.5796800564778082,0.9432799196996617,0.7715501017743374,class1
value4,value2,value1,value1,value5,0.3251997347751593,0.7676959717840613,0.8602347163010952,0.32887129336189946,0.5710191663957931,class2
value3,value3,value2,value5,value1,0.5563300780290932,0.9243107405434231,0.8457898057637068,0.7588397920606644,0.5639744428200598,class2
value4,value5,value3,value2,value3,0.7734576616409521,0.8493860410509256,0.09041881503211957,0.3350515896315619,0.4463914596575239,class2
value4,value5,value5,value3,value2,0.3269632396611514,0.8046629353879943,0.034089103973793056,0.6662475032321352,0.49967832728888684,class2
value5,value4,value4,value4,value1,0.810815137517004,0.7254517437368485,0.2514491007818832,0.49774992780448457,0.5466792894996625,class1
value2,value3,value3,value2,value2,0.04878078813022413,0.9232734856384031,0.7270624111222929,0.40197736922722194,0.43172531067233466,class1
value4,value4,value2,value3,value3,0.9225850075062096,0.4182616987616773,0.24119587289813638,0.5204492306652845,0.8158561905837675,class2
value2,value3,value4,value2,value2,0.5168302872681805,0.9940250557679786,0.551938541276851,0.5593590679276144,0.29378731376673606,class1
value5,value2,value1,value4,value4,0.528080826921476,0.30878245952885053,0.4738204986114821,0.5879882643176805,0.2677117954777557,class1
value4,value3,value5,value4,value2,0.08001029000095994,0.665437259821333,0.7438286176805543,0.3115354725968008,0.19293658379986656,class2
value5,value5,value3,value4,value1,0.9788546848636042,0.8233881452259915,0.5852101035321275,0.3432333983017418,0.7607903270793964,class1
value5,value1,value3,value5,value5,0.3793779524076427,0.1278660664539556,0.9914813252158253,0.5755899087478533,0.8088078252986747,class1
value2,value4,value4,value3,value4,0.5594116985104609,0.5075521819630633,0.5250305790497446,0.1989284200090764,0.516944888136277,class2
value3,value4,value1,value2,value5,0.2587217259335899,0.8504611023143442,0.2976881409639922,0.06519185789583992,0.39672875366131344,class2
value5,value2,value3,value5,value3,0.2965774764430198,0.41886573401945626,0.6277144982415139,0.5441827566854552,0.035747464841306975,class1
value2,value2,value4,value5,value1,0.9287732981784446,0.296885939711673,0.22337747367384242,0.5226611002321293,0.7258405226204625,class1
value5,value5,value3,value5,value3,0.9978856668977528,0.18414295534018532,0.4224428013936661,0.5306790690706009,0.6819159048823489,class1
value1,value4,value3,value3,value3,0.15004422926005334,0.2640239981849831,0.8564724592686965,0.3633907000596285,0.039006448450030984,class2
value1,value4,value2,value5,value4,0.4711337927601905,0.10637071710384582,0.7911428058547223,0.9567853985943425,0.5366841694309894,class2
value3,value4,value1,value2,value3,0.3962187125463663,0.5660910920492426,0.21499437074064798,0.4907907318742182,0.305147727631772,class2
value3,value1,value2,value3,value5,0.5014108597299647,0.1729721613895181,0.051571262526696526,0.2040022045508313,0.04415641341167076,class2
value5,value4,value4,value4,value1,0.6124937204628089,0.06168651893042143,0.18196241629957466,0.21124889370135103,0.36036734626878186,class1
value5,value4,value4,value5,value1,0.587900752660541,0.45445349094667986,0.8389236999060768,0.8567653295398181,0.6890991495268605,class2
value4,value4,value1,value5,value3,0.773812059672365,0.5669873494253187,0.7581211256653203,0.19807631661891878,0.39447144758939634,class2
value4,value2,value5,value1,value4,0.752730518972844,0.031468069709986946,0.4942935369704121,0.6916363972044213,0.39050319432503067,class2
value4,value2,value1,value4,value5,0.1053330527544365,0.1354127130308701,0.5656649816204814,0.04671204264445039,0.618154887468217,class2
value3,value5,value2,value4,value5,0.05426644813206394,0.5887124713813431,0.2768048071335971,0.7191651367506194,0.06812494594096907,class2
value2,value3,value3,value2,value4,0.2092808411300745,0.8881084288514214,0.7292429540621838,0.32656589248576096,0.09195394526252842,class1
value4,value1,value3,value4,value5,0.0404601391169247,0.4357493094163445,0.33697125046862086,0.7975664302314178,0.7451783937225169,class2
value5,value1,value4,value3,value1,0.9076217866739235,0.6022463256798146,0.8248946961540345,0.04965632639718409,0.7978941331118041,class1
value1,value4,value1,value5,value5,0.4088598212233251,0.7054587931034585,0.4509761531857486,0.789613181394866,0.4126368955437907,class2
value4,value3,value1,value5,value5,0.8644682142620087,0.08270338043333725,0.5472052783465422,0.12088662456895638,0.09312659297646908,class2
value4,value3,value3,value4,value5,0.9981935155485331,0.4237001209781165,0.6321079696936549,0.9069163739319492,0.6568242380219342,class2
value3,value4,value3,value4,value2,0.5656929856133383,0.0190775079077794,0.04848519008582397,0.6838205173387051,0.036070755540494104,class2
value2,value2,value5,value2,value2,0.7456894344595352,0.1611612647279742,0.6940917980955628,0.6480118041529843,0.5367881650728614,class1
value1,value1,value5,value3,value4,0.7007175637123717,0.0801379918622237,0.49748056330665025,0.20222639849267499,0.4226243358427687,class2
value4,value3,value1,value1,value4,0.08119872840518316,0.4087486398800003,0.627180135442154,0.3458152166708711,0.906931455567164,class2
value1,value1,value5,value2,value1,0.3234346145132483,0.2410839640060235,0.9539727461699675,0.780277196234672,0.9634881008975028,class2
value4,value5,value5,value4,value5,0.677844638258882,0.8399644670286727,0.6304546684858258,0.7857237085908764,0.8064144382253201,class2
value5,value3,value4,value5,value3,0.5711615104966188,0.2159291176351531,0.181778414551639,0.6402660023891718,0.5730497140534624,class1
value5,value3,value3,value4,value4,0.4212027701147749,0.39385423005206743,0.39430027888946406,0.5528021583438258,0.8142716230725217,class2
value5,value5,value3,value2,value4,0.9350978609029588,0.6826060732855116,0.4496800628570844,0.149058115954674,0.7980241456814829,class2
value1,value2,value4,value2,value3,0.6045590646254382,0.8247585696134832,0.039566431818518266,0.5698743310675379,0.3745200991633796,class2
value3,value1,value3,value1,value1,0.4335639758719545,0.7548345560490204,0.9297301952939359,0.672968717541605,0.6521941885347465,class2
value5,value3,value2,value1,value1,0.061461961736978266,0.740781245215362,0.14226331919473645,0.39551285741521025,0.05750554124352636,class2
value5,value3,value1,value4,value4,0.6807831031612688,0.18311224879572352,0.9812929539433421,0.8328562982914092,0.2911422562382655,class2
value1,value5,value2,value5,value3,0.5549301682681962,0.2008710969115819,0.2517422858133631,0.003488830396359721,0.9089713926906788,class2
value1,value5,value5,value3,value5,0.444862760026264,0.8644484549622063,0.2760313376739324,0.0894579289221491,0.6289503613748403,class2
value2,value5,value3,value3,value1,0.2533350182144253,0.43784505997091694,0.3005148309318827,0.7523119223266804,0.42294604647268197,class2
value5,value5,value3,value4,value1,0.8395273353127605,0.34960088608078743,0.3006467377930454,0.018633260770459015,0.20949355500228706,class1
value2,value4,value1,value5,value4,0.03897215500415119,0.24705405299799577,0.27871057686703893,0.5650628887200512,0.1053707659611467,class1
value1,value2,value5,value4,value1,0.9538585731628167,0.3675591384937992,0.8088049772994069,0.6369360094977652,0.11790602476666001,class2
value3,value1,value1,value5,value4,0.9928941632636338,0.16249937699735217,0.6992629946405484,0.9113710489563458,0.3887299672686976,class2
value2,value3,value2,value5,value4,0.48516510971836435,0.5592126087159704,0.9137824008321066,0.17153109983748138,0.9787688495727548,class1
value3,value1,value5,value2,value3,0.228864820372792,0.9420262320791437,0.9936032737919075,0.5174330810727537,0.4770344544694013,class1
value2,value4,value5,value3,value2,0.8124153008834312,0.04624834285850277,0.8770076420927181,0.9929756225765013,0.8498762567582413,class2
value5,value1,value2,value1,value1,0.5270774782861929,0.7653078993016097,0.08231440729555672,0.771977500909054,0.4970019139107217,class2
value2,value3,value1,value3,value5,0.5888676441605181,0.22781230020103693,0.057025908547294724,0.8196760312681829,0.17087143976790176,class1
value4,value1,value5,value1,value2,0.8665370507206355,0.9967573147382741,0.00540350852074456,0.2894393974329982,0.22958176479018244,class2
value5,value3,value1,value3,value2,0.11577212824736693,0.7473525890057428,0.8972491449601131,0.8956807224741885,0.3344432183314915,class1
value3,value4,value3,value5,value3,0.3832306066725897,0.6802951766870112,0.2645952639548831,0.7265083030920779,0.04310887886700099,class2
value5,value2,value2,value5,value4,0.7943636924571909,0.24453927518031726,0.1968974502529105,0.3140767530142733,0.33862071477825795,class1
value1,value3,value3,value5,value5,0.6037558157190933,0.8576679632398375,0.11904592086855137,0.4652114188606067,0.04678230554866192,class2
value3,value1,value1,value2,value3,0.14368891758201052,0.427355115534362,0.711142138101789,0.15417805667392726,0.5717583307525622,class2
value4,value2,value4,value2,value2,0.02770857438153085,0.37406725791636963,0.9544536423671137,0.2778081306885706,0.46060118344533696,class1
value3,value2,value4,value4,value3,0.3040698940893961,0.9483866351696192,0.7569512807899461,0.8275693980457148,0.12756992231670317,class2
value1,value4,value3,value5,value5,0.9427177561664917,0.8930757867249537,0.7396227477369488,0.1596884925039347,0.2832876952881038,class2
value2,value2,value4,value3,value3,0.38759922806419134,0.6267846858210203,0.5478010363560042,0.10054183462651489,0.6521125731185083,class1
value2,value4,value4,value1,value1,0.4769855381478776,0.3224691572294335,0.3058253877325099,0.33633230745045495,0.6227578900459384,class2
value2,value5,value4,value2,value3,0.42533867492285193,0.7872031211589934,0.7189411551450511,0.40020524446018424,0.8770114737529553,class2
value5,value5,value1,value1,value4,0.5831754708325236,0.33801396497780867,0.4325774654646163,0.94430246348981,0.9343587105745575,class1
value5,value5,value3,value5,value4,0.6430505513461137,0.6534019920316361,0.3738202107817582,0.8933328437807263,0.8776671056019975,class1
value3,value2,value3,value2,value4,0.7413038604745165,0.29831999625955763,0.8356618341616388,0.034393265698533626,0.06950538150403895,class1
