Start time          	End time            	Location	Type		Place
2012-11-18 10:31:00		2012-11-18 10:31:02		Door		PIR			Living
2012-11-18 10:33:20		2012-11-18 10:33:24		Door		PIR			Living
2012-11-18 10:36:39		2012-11-18 10:36:42		Door		PIR			Living
2012-11-18 10:37:33		2012-11-18 10:48:57		Seat		Pressure	Living
2012-11-18 10:48:58		2012-11-18 10:49:01		Door		PIR			Living
2012-11-18 10:53:04		2012-11-18 10:53:06		Maindoor	Magnetic	Entrance
2012-11-18 14:34:08		2012-11-18 14:34:12		Maindoor	Magnetic	Entrance
2012-11-18 14:34:18		2012-11-18 14:34:20		Door		PIR			Living
2012-11-18 14:37:45		2012-11-18 14:37:48		Door		PIR			Living
2012-11-18 14:38:46		2012-11-18 14:38:49		Door		PIR			Kitchen
2012-11-18 14:49:55		2012-11-18 14:49:57		Door		PIR			Kitchen
2012-11-18 14:50:05		2012-11-18 14:50:08		Door		PIR			Living
2012-11-18 14:50:29		2012-11-18 14:50:32		Door		PIR			Living
2012-11-18 14:50:49		2012-11-18 14:50:52		Door		PIR			Kitchen
2012-11-18 14:51:04		2012-11-18 14:51:14		Cupboard	Magnetic	Kitchen
2012-11-18 14:55:20		2012-11-18 14:55:24		Door		PIR			Kitchen
2012-11-18 14:55:34		2012-11-18 14:55:37		Door		PIR			Living
2012-11-18 14:56:08		2012-11-18 14:56:11		Door		PIR			Living
2012-11-18 14:56:20		2012-11-18 14:56:26		Door		PIR			Kitchen
2012-11-18 14:57:39		2012-11-18 14:57:42		Door		PIR			Kitchen
2012-11-18 14:57:54		2012-11-18 14:57:58		Door		PIR			Living
2012-11-18 15:54:30		2012-11-18 15:54:33		Door		PIR			Living
2012-11-18 15:54:42		2012-11-18 15:54:46		Door		PIR			Kitchen
2012-11-18 15:57:06		2012-11-18 15:57:07		Door		PIR			Kitchen
2012-11-18 15:57:08		2012-11-18 15:57:11		Door		PIR			Living
2012-11-18 15:58:48		2012-11-18 15:58:53		Door		PIR			Living
2012-11-18 15:59:02		2012-11-18 15:59:06		Door		PIR			Kitchen
2012-11-18 16:51:45		2012-11-18 16:51:51		Door		PIR			Kitchen
2012-11-18 16:52:01		2012-11-18 16:52:05		Door		PIR			Living
2012-11-18 17:14:29		2012-11-18 17:14:32		Door		PIR			Living
2012-11-18 17:14:42		2012-11-18 17:14:45		Door		PIR			Kitchen
2012-11-18 17:20:05		2012-11-18 17:20:07		Door		PIR			Kitchen
2012-11-18 17:25:55		2012-11-18 17:27:00		Toilet		Flush		Bathroom
2012-11-18 17:26:16		2012-11-18 17:30:51		Basin		PIR			Bathroom
2012-11-18 17:31:01		2012-11-18 17:31:03		Door		PIR			Living
2012-11-18 17:44:27		2012-11-18 17:44:29		Door		PIR			Living
2012-11-18 17:44:33		2012-11-18 17:45:19		Basin		PIR			Bathroom
2012-11-18 17:45:33		2012-11-18 17:45:36		Door		PIR			Living
2012-11-18 17:46:17		2012-11-18 18:24:02		Seat		Pressure	Living
2012-11-18 18:25:14		2012-11-18 18:25:17		Door		PIR			Living
2012-11-18 18:25:29		2012-11-18 18:25:31		Door		PIR			Kitchen
2012-11-18 18:29:38		2012-11-18 18:29:42		Door		PIR			Kitchen
2012-11-18 18:29:51		2012-11-18 18:29:57		Door		PIR			Living
2012-11-18 18:30:19		2012-11-18 18:30:21		Door		PIR			Living
2012-11-18 18:30:29		2012-11-18 18:30:33		Door		PIR			Kitchen
2012-11-18 18:32:07		2012-11-18 18:32:14		Door		PIR			Kitchen
2012-11-18 18:32:22		2012-11-18 18:32:25		Door		PIR			Living
2012-11-18 18:32:43		2012-11-18 18:47:33		Seat		Pressure	Living
2012-11-18 18:47:37		2012-11-18 18:47:40		Door		PIR			Living
2012-11-18 18:49:30		2012-11-18 18:49:34		Door		PIR			Living
2012-11-18 18:54:04		2012-11-18 19:39:37		Seat		Pressure	Living
2012-11-18 19:40:06		2012-11-18 19:40:09		Door		PIR			Living
2012-11-18 19:40:19		2012-11-18 19:40:26		Door		PIR			Kitchen
2012-11-18 19:44:46		2012-11-18 19:44:52		Door		PIR			Kitchen
2012-11-18 19:49:51		2012-11-18 19:49:54		Door		PIR			Living
2012-11-18 19:52:47		2012-11-18 19:52:49		Door		PIR			Living
2012-11-18 19:53:25		2012-11-18 19:53:33		Maindoor	Magnetic	Entrance
2012-11-18 22:23:36		2012-11-18 22:23:43		Maindoor	Magnetic	Entrance
2012-11-18 22:24:01		2012-11-18 22:24:03		Door		PIR			Kitchen
2012-11-18 22:24:22		2012-11-18 22:24:28		Fridge		Magnetic	Kitchen
2012-11-18 22:25:05		2012-11-18 22:25:09		Fridge		Magnetic	Kitchen
2012-11-18 22:26:03		2012-11-18 22:26:05		Door		PIR			Kitchen
2012-11-18 22:26:19		2012-11-18 22:26:22		Door		PIR			Living
2012-11-18 22:26:30		2012-11-18 22:26:33		Door		PIR			Living
2012-11-18 22:26:50		2012-11-18 22:26:59		Door		PIR			Bedroom
2012-11-18 22:29:06		2012-11-18 22:29:09		Door		PIR			Bedroom
2012-11-18 22:30:32		2012-11-18 22:34:31		Basin		PIR			Bathroom
2012-11-18 22:40:46		2012-11-18 22:42:51		Basin		PIR			Bathroom
2012-11-18 22:43:37		2012-11-18 22:43:40		Door		PIR			Living
2012-11-18 23:00:21		2012-11-18 23:00:24		Door		PIR			Living
2012-11-18 23:00:36		2012-11-18 23:00:42		Door		PIR			Kitchen
2012-11-18 23:00:59		2012-11-18 23:04:48		Microwave	Electric	Kitchen
2012-11-18 23:02:40		2012-11-18 23:02:44		Door		PIR			Kitchen
2012-11-18 23:02:52		2012-11-18 23:02:55		Door		PIR			Living
2012-11-18 23:03:09		2012-11-18 23:03:11		Door		PIR			Living
2012-11-18 23:03:16		2012-11-18 23:03:18		Basin		PIR			Bathroom
2012-11-18 23:03:23		2012-11-18 23:03:26		Door		PIR			Living
2012-11-18 23:04:26		2012-11-18 23:04:29		Door		PIR			Living
2012-11-18 23:04:40		2012-11-18 23:04:42		Door		PIR			Kitchen
2012-11-18 23:05:14		2012-11-18 23:05:16		Door		PIR			Kitchen
2012-11-18 23:05:21		2012-11-18 23:05:24		Door		PIR			Living
2012-11-18 23:06:14		2012-11-19 00:07:00		Seat		Pressure	Living
2012-11-19 00:08:50		2012-11-19 00:08:53		Door		PIR			Living
2012-11-19 00:09:04		2012-11-19 00:09:09		Door		PIR			Kitchen
2012-11-19 00:10:06		2012-11-19 00:10:09		Door		PIR			Kitchen
2012-11-19 00:12:02		2012-11-19 00:12:43		Toilet		Flush		Bathroom
2012-11-19 00:12:54		2012-11-19 00:12:58		Door		PIR			Bedroom
2012-11-19 00:14:12		2012-11-19 10:07:46		Bed			Pressure	Bedroom
2012-11-19 10:09:46		2012-11-19 10:09:53		Door		PIR			Bedroom
2012-11-19 10:11:10		2012-11-19 10:12:20		Toilet		Flush		Bathroom
2012-11-19 10:13:23		2012-11-19 10:13:27		Door		PIR			Kitchen
2012-11-19 10:14:01		2012-11-19 10:14:05		Fridge		Magnetic	Kitchen
2012-11-19 10:14:30		2012-11-19 10:14:34		Fridge		Magnetic	Kitchen
2012-11-19 10:14:51		2012-11-19 10:17:12		Microwave	Electric	Kitchen
2012-11-19 10:24:30		2012-11-19 10:24:48		Fridge		Magnetic	Kitchen
2012-11-19 10:25:00		2012-11-19 10:25:03		Door		PIR			Kitchen
2012-11-19 10:25:14		2012-11-19 10:25:28		Door		PIR			Living
2012-11-19 10:33:23		2012-11-19 10:33:26		Door		PIR			Living
2012-11-19 10:33:37		2012-11-19 10:33:41		Door		PIR			Kitchen
2012-11-19 10:33:57		2012-11-19 10:33:59		Door		PIR			Kitchen
2012-11-19 10:34:14		2012-11-19 10:34:17		Door		PIR			Living
2012-11-19 10:36:08		2012-11-19 11:27:24		Seat		Pressure	Living
2012-11-19 11:27:41		2012-11-19 11:27:46		Door		PIR			Living
2012-11-19 11:28:39		2012-11-19 11:28:46		Door		PIR			Kitchen
2012-11-19 11:30:16		2012-11-19 11:30:18		Door		PIR			Kitchen
2012-11-19 11:30:40		2012-11-19 11:30:43		Door		PIR			Living
2012-11-19 11:33:37		2012-11-19 11:33:40		Door		PIR			Living
2012-11-19 11:34:48		2012-11-19 11:34:53		Door		PIR			Bedroom
2012-11-19 11:38:16		2012-11-19 11:38:17		Door		PIR			Bedroom
2012-11-19 11:38:23		2012-11-19 11:38:27		Door		PIR			Living
2012-11-19 11:38:34		2012-11-19 11:38:37		Door		PIR			Living
2012-11-19 11:38:52		2012-11-19 11:38:56		Door		PIR			Kitchen
2012-11-19 11:39:15		2012-11-19 11:39:17		Door		PIR			Kitchen
2012-11-19 11:39:31		2012-11-19 11:39:33		Door		PIR			Bedroom
2012-11-19 11:42:53		2012-11-19 11:42:55		Door		PIR			Bedroom
2012-11-19 11:43:00		2012-11-19 11:43:03		Door		PIR			Living
2012-11-19 11:43:09		2012-11-19 11:43:12		Door		PIR			Living
2012-11-19 11:49:01		2012-11-19 11:49:06		Door		PIR			Kitchen
2012-11-19 11:49:20		2012-11-19 11:49:22		Door		PIR			Kitchen
2012-11-19 11:51:33		2012-11-19 11:52:55		Basin		PIR			Bathroom
2012-11-19 11:59:03		2012-11-19 12:01:41		Basin		PIR			Bathroom
2012-11-19 12:04:33		2012-11-19 12:11:29		Shower		PIR			Bathroom
2012-11-19 12:14:31		2012-11-19 12:15:25		Toilet		Flush		Bathroom
2012-11-19 12:17:57		2012-11-19 12:18:16		Basin		PIR			Bathroom
2012-11-19 12:24:31		2012-11-19 12:24:34		Door		PIR			Living
2012-11-19 12:29:15		2012-11-19 12:29:18		Door		PIR			Living
2012-11-19 12:29:45		2012-11-19 12:33:30		Basin		PIR			Bathroom
2012-11-19 12:36:32		2012-11-19 12:36:37		Door		PIR			Bedroom
2012-11-19 12:38:01		2012-11-19 12:38:03		Door		PIR			Bedroom
2012-11-19 12:39:12		2012-11-19 12:39:15		Door		PIR			Living
2012-11-19 12:40:09		2012-11-19 12:40:11		Door		PIR			Living
2012-11-19 12:40:19		2012-11-19 12:40:23		Door		PIR			Kitchen
2012-11-19 12:40:50		2012-11-19 12:40:52		Door		PIR			Kitchen
2012-11-19 12:41:03		2012-11-19 12:41:06		Door		PIR			Living
2012-11-19 12:42:39		2012-11-19 14:26:04		Seat		Pressure	Living
2012-11-19 14:27:01		2012-11-19 14:27:03		Door		PIR			Living
2012-11-19 14:27:08		2012-11-19 14:27:31		Basin		PIR			Bathroom
2012-11-19 14:27:46		2012-11-19 14:27:49		Door		PIR			Living
2012-11-19 14:28:19		2012-11-19 14:28:21		Door		PIR			Living
2012-11-19 14:29:22		2012-11-19 14:30:26		Toilet		Flush		Bathroom
2012-11-19 14:29:27		2012-11-19 14:29:28		Basin		PIR			Bathroom
2012-11-19 14:30:12		2012-11-19 14:30:22		Door		PIR			Bedroom
2012-11-19 14:30:57		2012-11-19 14:30:59		Door		PIR			Bedroom
2012-11-19 14:31:44		2012-11-19 14:31:47		Maindoor	Magnetic	Entrance
2012-11-19 15:52:29		2012-11-19 15:52:33		Maindoor	Magnetic	Entrance
2012-11-19 15:52:33		2012-11-19 15:52:35		Door		PIR			Living
2012-11-19 15:54:05		2012-11-19 15:54:08		Door		PIR			Living
2012-11-19 15:54:11		2012-11-19 15:54:51		Toilet		Flush		Bathroom
2012-11-19 15:54:13		2012-11-19 15:54:15		Door		PIR			Living
2012-11-19 15:55:22		2012-11-19 15:55:24		Door		PIR			Living
2012-11-19 15:55:28		2012-11-19 15:55:32		Door		PIR			Kitchen
2012-11-19 15:55:50		2012-11-19 15:55:52		Fridge		Magnetic	Kitchen
2012-11-19 16:00:14		2012-11-19 16:02:08		Microwave	Electric	Kitchen
2012-11-19 16:02:38		2012-11-19 16:04:57		Microwave	Electric	Kitchen
2012-11-19 16:05:10		2012-11-19 16:05:12		Fridge		Magnetic	Kitchen
2012-11-19 16:07:47		2012-11-19 16:07:49		Door		PIR			Kitchen
2012-11-19 16:08:03		2012-11-19 16:08:05		Door		PIR			Living
2012-11-19 16:09:01		2012-11-19 19:42:01		Seat		Pressure	Living
2012-11-19 19:44:31		2012-11-19 19:44:35		Door		PIR			Living
2012-11-19 19:45:31		2012-11-19 19:45:34		Door		PIR			Living
2012-11-19 19:48:53		2012-11-19 19:48:56		Door		PIR			Living
2012-11-19 19:50:30		2012-11-19 19:50:34		Door		PIR			Kitchen
2012-11-19 19:55:31		2012-11-19 19:55:35		Door		PIR			Kitchen
2012-11-19 19:56:38		2012-11-19 19:56:44		Door		PIR			Living
2012-11-19 19:56:49		2012-11-19 21:29:28		Seat		Pressure	Living
2012-11-19 21:31:03		2012-11-19 21:31:06		Door		PIR			Living
2012-11-19 21:31:15		2012-11-19 21:31:18		Door		PIR			Living
2012-11-19 21:59:27		2012-11-19 21:59:31		Door		PIR			Living
2012-11-19 21:59:43		2012-11-19 21:59:46		Door		PIR			Kitchen
2012-11-19 22:00:33		2012-11-19 22:02:33		Microwave	Electric	Kitchen
2012-11-19 22:00:49		2012-11-19 22:01:00		Fridge		Magnetic	Kitchen
2012-11-19 22:01:43		2012-11-19 22:01:49		Cupboard	Magnetic	Kitchen
2012-11-19 22:04:37		2012-11-19 22:04:39		Door		PIR			Kitchen
2012-11-19 22:05:33		2012-11-19 22:05:36		Door		PIR			Living
2012-11-19 22:06:40		2012-11-19 22:06:48		Door		PIR			Living
2012-11-19 22:06:59		2012-11-19 22:07:04		Door		PIR			Kitchen
2012-11-19 22:07:12		2012-11-19 22:07:15		Door		PIR			Kitchen
2012-11-19 22:07:27		2012-11-19 22:07:29		Door		PIR			Living
2012-11-19 22:24:54		2012-11-19 22:24:58		Door		PIR			Living
2012-11-19 22:25:06		2012-11-19 22:29:51		Basin		PIR			Bathroom
2012-11-19 22:30:09		2012-11-19 22:30:12		Door		PIR			Living
2012-11-19 22:30:51		2012-11-19 22:30:54		Door		PIR			Living
2012-11-19 22:31:06		2012-11-19 22:31:25		Door		PIR			Kitchen
2012-11-19 22:31:55		2012-11-19 22:31:59		Fridge		Magnetic	Kitchen
2012-11-19 22:32:04		2012-11-19 22:32:06		Door		PIR			Kitchen
2012-11-19 22:32:32		2012-11-19 22:32:40		Door		PIR			Living
2012-11-19 22:33:14		2012-11-20 00:20:40		Seat		Pressure	Living
2012-11-20 00:22:45		2012-11-20 00:22:48		Door		PIR			Living
2012-11-20 00:23:22		2012-11-20 00:23:24		Door		PIR			Kitchen
2012-11-20 00:23:55		2012-11-20 00:23:56		Door		PIR			Kitchen
2012-11-20 00:24:11		2012-11-20 00:24:46		Door		PIR			Living
2012-11-20 00:25:16		2012-11-20 01:21:06		Seat		Pressure	Living
2012-11-20 01:22:28		2012-11-20 01:22:31		Door		PIR			Living
2012-11-20 01:23:50		2012-11-20 01:24:45		Toilet		Flush		Bathroom
2012-11-20 01:25:13		2012-11-20 01:25:15		Door		PIR			Bedroom
2012-11-20 01:27:11		2012-11-20 09:56:13		Bed			Pressure	Bedroom
2012-11-20 09:58:33		2012-11-20 09:58:36		Door		PIR			Bedroom
2012-11-20 09:59:40		2012-11-20 09:59:43		Door		PIR			Living
2012-11-20 10:01:44		2012-11-20 10:01:47		Door		PIR			Living
2012-11-20 10:02:07		2012-11-20 10:02:09		Door		PIR			Kitchen
2012-11-20 10:14:32		2012-11-20 10:14:36		Door		PIR			Kitchen
2012-11-20 10:14:57		2012-11-20 10:14:59		Door		PIR			Living
2012-11-20 10:15:04		2012-11-20 10:15:07		Door		PIR			Living
2012-11-20 10:15:10		2012-11-20 10:15:14		Door		PIR			Bedroom
2012-11-20 10:15:50		2012-11-20 10:15:52		Door		PIR			Bedroom
2012-11-20 10:19:57		2012-11-20 10:21:13		Toilet		Flush		Bathroom
2012-11-20 10:21:02		2012-11-20 10:21:06		Door		PIR			Living
2012-11-20 10:21:18		2012-11-20 10:21:21		Door		PIR			Living
2012-11-20 10:21:42		2012-11-20 10:21:48		Door		PIR			Kitchen
2012-11-20 10:24:54		2012-11-20 10:24:59		Fridge		Magnetic	Kitchen
2012-11-20 10:30:40		2012-11-20 10:30:42		Door		PIR			Kitchen
2012-11-20 10:31:59		2012-11-20 10:32:02		Door		PIR			Living
2012-11-20 10:37:02		2012-11-20 10:37:05		Door		PIR			Living
2012-11-20 10:37:18		2012-11-20 10:37:28		Door		PIR			Bedroom
2012-11-20 10:37:49		2012-11-20 10:37:51		Door		PIR			Bedroom
2012-11-20 10:40:35		2012-11-20 10:48:18		Basin		PIR			Bathroom
2012-11-20 10:53:53		2012-11-20 10:58:41		Basin		PIR			Bathroom
2012-11-20 11:00:16		2012-11-20 11:00:18		Door		PIR			Kitchen
2012-11-20 11:00:51		2012-11-20 11:00:55		Fridge		Magnetic	Kitchen
2012-11-20 11:14:42		2012-11-20 11:14:44		Door		PIR			Kitchen
2012-11-20 11:15:22		2012-11-20 11:15:24		Door		PIR			Living
2012-11-20 11:17:14		2012-11-20 12:54:10		Seat		Pressure	Living
2012-11-20 12:55:40		2012-11-20 12:55:42		Door		PIR			Living
2012-11-20 13:01:48		2012-11-20 13:03:02		Toilet		Flush		Bathroom
2012-11-20 13:03:28		2012-11-20 13:03:31		Door		PIR			Kitchen
2012-11-20 13:04:59		2012-11-20 13:05:15		Fridge		Magnetic	Kitchen
2012-11-20 13:09:55		2012-11-20 13:09:57		Door		PIR			Kitchen
2012-11-20 13:10:08		2012-11-20 13:10:11		Door		PIR			Living
2012-11-20 13:10:38		2012-11-20 13:10:41		Door		PIR			Living
2012-11-20 13:10:51		2012-11-20 13:10:53		Door		PIR			Kitchen
2012-11-20 13:15:20		2012-11-20 13:15:23		Door		PIR			Kitchen
2012-11-20 13:20:29		2012-11-20 13:20:32		Door		PIR			Living
2012-11-20 13:28:16		2012-11-20 13:28:19		Door		PIR			Living
2012-11-20 13:28:33		2012-11-20 13:28:35		Door		PIR			Kitchen
2012-11-20 13:33:12		2012-11-20 13:33:15		Door		PIR			Kitchen
2012-11-20 13:33:25		2012-11-20 13:33:27		Door		PIR			Living
2012-11-20 13:38:23		2012-11-20 13:38:26		Door		PIR			Living
2012-11-20 14:10:03		2012-11-20 14:10:06		Door		PIR			Living
2012-11-20 14:24:52		2012-11-20 14:24:55		Door		PIR			Living
2012-11-20 14:25:11		2012-11-20 14:25:14		Door		PIR			Kitchen
2012-11-20 14:27:09		2012-11-20 14:27:29		Cupboard	Magnetic	Kitchen
2012-11-20 14:30:21		2012-11-20 14:30:24		Door		PIR			Kitchen
2012-11-20 14:30:33		2012-11-20 14:30:36		Door		PIR			Living
2012-11-20 14:35:55		2012-11-20 14:35:58		Door		PIR			Living
2012-11-20 14:36:07		2012-11-20 14:36:18		Door		PIR			Kitchen
2012-11-20 14:37:41		2012-11-20 14:38:26		Fridge		Magnetic	Kitchen
2012-11-20 14:38:35		2012-11-20 14:38:37		Door		PIR			Kitchen
2012-11-20 14:38:46		2012-11-20 14:38:50		Door		PIR			Living
2012-11-20 14:56:22		2012-11-20 14:56:25		Door		PIR			Living
2012-11-20 14:58:10		2012-11-20 14:58:16		Door		PIR			Kitchen
2012-11-20 15:12:15		2012-11-20 15:12:19		Door		PIR			Kitchen
2012-11-20 15:12:28		2012-11-20 15:12:32		Door		PIR			Living
2012-11-20 15:13:42		2012-11-20 15:42:12		Seat		Pressure	Living
2012-11-20 15:43:22		2012-11-20 15:43:24		Door		PIR			Living
2012-11-20 15:43:26		2012-11-20 15:43:30		Door		PIR			Kitchen
2012-11-20 15:44:03		2012-11-20 15:44:05		Door		PIR			Kitchen
2012-11-20 15:50:26		2012-11-20 15:50:28		Door		PIR			Living
2012-11-20 15:51:21		2012-11-20 15:51:25		Door		PIR			Living
2012-11-20 15:52:39		2012-11-20 15:52:42		Door		PIR			Kitchen
2012-11-20 15:53:08		2012-11-20 15:53:10		Door		PIR			Kitchen
2012-11-20 15:54:27		2012-11-20 15:55:27		Toilet		Flush		Bathroom
2012-11-20 15:54:40		2012-11-20 15:54:43		Door		PIR			Living
2012-11-20 15:56:44		2012-11-20 15:56:47		Door		PIR			Living
2012-11-20 15:59:15		2012-11-20 15:59:19		Maindoor	Magnetic	Entrance
2012-11-20 20:31:14		2012-11-20 20:31:21		Maindoor	Magnetic	Entrance
2012-11-20 20:34:04		2012-11-20 20:34:07		Door		PIR			Living
2012-11-20 20:35:44		2012-11-20 20:37:34		Seat		Pressure	Living
2012-11-20 20:37:51		2012-11-20 20:37:53		Door		PIR			Living
2012-11-20 20:37:55		2012-11-20 20:37:58		Door		PIR			Living
2012-11-20 20:38:01		2012-11-20 21:50:17		Seat		Pressure	Living
2012-11-20 21:51:29		2012-11-20 21:51:32		Door		PIR			Living
2012-11-20 21:51:47		2012-11-20 21:51:55		Door		PIR			Kitchen
2012-11-20 21:57:09		2012-11-20 21:57:12		Door		PIR			Kitchen
2012-11-20 21:57:21		2012-11-20 21:57:24		Door		PIR			Living
2012-11-20 21:58:06		2012-11-21 00:01:12		Seat		Pressure	Living
2012-11-21 00:03:42		2012-11-21 00:03:44		Door		PIR			Living
2012-11-21 00:03:51		2012-11-21 00:04:06		Basin		PIR			Bathroom
2012-11-21 00:05:57		2012-11-21 00:05:58		Door		PIR			Living
2012-11-21 00:06:35		2012-11-21 00:06:38		Door		PIR			Living
2012-11-21 00:08:47		2012-11-21 00:09:43		Toilet		Flush		Bathroom
2012-11-21 00:08:55		2012-11-21 00:09:29		Basin		PIR			Bathroom
2012-11-21 00:09:47		2012-11-21 00:09:50		Door		PIR			Living
2012-11-21 00:10:15		2012-11-21 00:10:18		Door		PIR			Living
2012-11-21 00:12:15		2012-11-21 00:12:17		Door		PIR			Bedroom
2012-11-21 00:12:54		2012-11-21 09:52:47		Bed			Pressure	Bedroom
2012-11-21 09:53:10		2012-11-21 09:53:12		Door		PIR			Bedroom
2012-11-21 09:59:00		2012-11-21 10:00:07		Toilet		Flush		Bathroom
2012-11-21 10:00:18		2012-11-21 10:00:21		Door		PIR			Living
2012-11-21 10:01:00		2012-11-21 10:01:03		Door		PIR			Living
2012-11-21 10:01:21		2012-11-21 10:01:23		Door		PIR			Kitchen
2012-11-21 10:02:32		2012-11-21 10:02:35		Fridge		Magnetic	Kitchen
2012-11-21 10:02:48		2012-11-21 10:02:51		Fridge		Magnetic	Kitchen
2012-11-21 10:06:33		2012-11-21 10:06:39		Fridge		Magnetic	Kitchen
2012-11-21 10:06:48		2012-11-21 10:06:50		Door		PIR			Kitchen
2012-11-21 10:07:00		2012-11-21 10:07:03		Door		PIR			Living
2012-11-21 10:09:07		2012-11-21 11:30:29		Seat		Pressure	Living
2012-11-21 11:32:56		2012-11-21 11:32:59		Door		PIR			Living
2012-11-21 11:33:52		2012-11-21 11:33:55		Door		PIR			Living
2012-11-21 11:34:47		2012-11-21 11:34:49		Door		PIR			Living
2012-11-21 11:37:57		2012-11-21 11:44:26		Basin		PIR			Bathroom
2012-11-21 11:48:05		2012-11-21 11:49:18		Toilet		Flush		Bathroom
2012-11-21 11:49:51		2012-11-21 11:52:45		Basin		PIR			Bathroom
2012-11-21 12:01:48		2012-11-21 12:01:51		Maindoor	Magnetic	Entrance
2012-11-21 12:26:05		2012-11-21 12:26:10		Maindoor	Magnetic	Entrance
2012-11-21 12:36:32		2012-11-21 12:36:34		Door		PIR			Kitchen
2012-11-21 12:44:25		2012-11-21 12:44:27		Door		PIR			Kitchen
2012-11-21 12:45:13		2012-11-21 12:45:16		Door		PIR			Living
2012-11-21 12:46:06		2012-11-21 13:26:17		Seat		Pressure	Living
2012-11-21 13:27:47		2012-11-21 13:27:50		Door		PIR			Living
2012-11-21 13:28:01		2012-11-21 13:28:03		Door		PIR			Kitchen
2012-11-21 13:30:52		2012-11-21 13:30:55		Door		PIR			Kitchen
2012-11-21 13:31:05		2012-11-21 13:31:08		Door		PIR			Living
2012-11-21 13:31:28		2012-11-21 13:31:31		Door		PIR			Living
2012-11-21 13:35:18		2012-11-21 13:35:23		Door		PIR			Bedroom
2012-11-21 13:41:08		2012-11-21 13:41:10		Door		PIR			Bedroom
2012-11-21 13:41:13		2012-11-21 13:41:16		Door		PIR			Living
2012-11-21 13:42:39		2012-11-21 13:42:41		Door		PIR			Living
2012-11-21 13:47:31		2012-11-21 13:47:34		Door		PIR			Bedroom
2012-11-21 13:47:47		2012-11-21 13:47:53		Door		PIR			Bedroom
2012-11-21 13:48:20		2012-11-21 13:48:24		Door		PIR			Living
2012-11-21 13:58:13		2012-11-21 13:58:16		Door		PIR			Living
2012-11-21 13:59:13		2012-11-21 13:59:24		Door		PIR			Kitchen
2012-11-21 14:10:33		2012-11-21 14:10:36		Door		PIR			Kitchen
2012-11-21 14:10:44		2012-11-21 14:10:47		Door		PIR			Living
2012-11-21 14:12:56		2012-11-21 15:01:36		Seat		Pressure	Living
2012-11-21 15:01:43		2012-11-21 15:01:47		Door		PIR			Living
2012-11-21 15:02:08		2012-11-21 15:02:11		Door		PIR			Kitchen
2012-11-21 15:14:41		2012-11-21 15:14:45		Cupboard	Magnetic	Kitchen
2012-11-21 15:15:38		2012-11-21 15:15:41		Door		PIR			Kitchen
2012-11-21 15:15:51		2012-11-21 15:15:54		Door		PIR			Living
2012-11-21 15:22:37		2012-11-21 15:22:40		Door		PIR			Living
2012-11-21 15:24:09		2012-11-21 15:24:12		Door		PIR			Living
2012-11-21 15:24:32		2012-11-21 15:24:34		Door		PIR			Living
2012-11-21 15:24:43		2012-11-21 15:24:47		Door		PIR			Kitchen
2012-11-21 15:32:07		2012-11-21 15:32:10		Door		PIR			Kitchen
2012-11-21 15:32:19		2012-11-21 15:32:22		Door		PIR			Living
2012-11-21 15:53:56		2012-11-21 15:53:59		Door		PIR			Living
2012-11-21 15:54:08		2012-11-21 15:54:11		Door		PIR			Kitchen
2012-11-21 15:54:56		2012-11-21 15:54:58		Door		PIR			Kitchen
2012-11-21 15:55:07		2012-11-21 15:55:09		Door		PIR			Living
2012-11-21 15:55:38		2012-11-21 15:55:41		Door		PIR			Living
2012-11-21 15:56:09		2012-11-21 15:56:14		Door		PIR			Kitchen
2012-11-21 15:57:36		2012-11-21 15:57:38		Door		PIR			Kitchen
2012-11-21 15:57:46		2012-11-21 15:57:49		Door		PIR			Living
2012-11-21 15:58:13		2012-11-21 17:48:19		Seat		Pressure	Living
2012-11-21 17:50:29		2012-11-21 17:50:32		Door		PIR			Living
2012-11-21 17:50:45		2012-11-21 17:50:49		Door		PIR			Kitchen
2012-11-21 17:53:02		2012-11-21 17:53:15		Fridge		Magnetic	Kitchen
2012-11-21 17:55:46		2012-11-21 17:55:48		Door		PIR			Kitchen
2012-11-21 17:56:03		2012-11-21 17:56:06		Door		PIR			Living
2012-11-21 17:57:11		2012-11-21 19:05:28		Seat		Pressure	Living
2012-11-21 19:06:18		2012-11-21 19:06:21		Door		PIR			Living
2012-11-21 19:13:01		2012-11-21 19:13:04		Door		PIR			Living
2012-11-21 19:15:18		2012-11-21 20:13:56		Seat		Pressure	Living
2012-11-21 20:14:06		2012-11-21 20:14:09		Door		PIR			Living
2012-11-21 20:34:19		2012-11-21 20:34:22		Door		PIR			Living
2012-11-21 21:01:17		2012-11-21 21:01:19		Door		PIR			Living
2012-11-21 21:01:22		2012-11-21 21:01:26		Door		PIR			Bedroom
2012-11-21 21:02:09		2012-11-21 21:02:12		Door		PIR			Bedroom
2012-11-21 21:02:47		2012-11-21 21:02:49		Door		PIR			Living
2012-11-21 21:03:07		2012-11-21 21:03:14		Door		PIR			Living
2012-11-21 21:04:15		2012-11-21 21:04:18		Door		PIR			Bedroom
2012-11-21 21:04:31		2012-11-21 21:04:33		Door		PIR			Bedroom
2012-11-21 21:07:52		2012-11-21 21:07:55		Door		PIR			Living
2012-11-21 21:08:35		2012-11-21 21:08:37		Door		PIR			Living
